5	20
6	20
7	20
8	20
9	20
10	20
11	20
12	20
13	20
14	20
15	20
16	20
17	20
18	20
19	20
20	20
21	20
22	20
23	21.46
24	21.46
25	21.46
26	21.46
27	21.46
28	22.01
29	22.01
30	22.01
31	22.01
32	22.01
33	27.63
34	27.63
35	27.63
36	27.63
37	27.63
38	33.02
39	33.02
40	33.02
41	33.02
42	33.02
43	36.75
44	36.75
45	36.75
46	36.75
47	36.75
48	38.39
49	38.39
50	38.39
51	38.39
52	38.39
53	40.36
54	40.36
55	40.36
56	40.36
57	40.36
58	40.11
59	40.11
60	40.11
61	40.11
62	40.11
63	40.11
64	40.11
65	40.11
66	40.11
67	40.11
68	40.11
69	40.11
70	40.11
71	40.11
72	40.11
73	40.11
74	40.11
75	40.11
76	40.11
77	40.11
78	40.11
79	40.11
80	40.11
81	40.11
82	40.11
83	40.11
84	40.11
85	40.11
86	40.11
87	40.11
88	40.11
89	40.11
90	40.11
91	40.11
92	40.11
93	40.11
94	40.11
95	40.11
96	40.11
97	40.11
98	40.11
99	40.11
100	40.11
